,year,selling_price,km_driven,mileage,engine,max_power,torque,seats,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
5830,2012,430000,120000,15.96,2523.0,62.1,195.0,7.0,True,False,False,True,False,True,False,False,False,False
5831,2010,360000,120000,17.8,1248.0,75.0,190.0,5.0,True,False,False,True,False,True,False,True,False,False
5832,2014,240000,70000,21.1,814.0,55.2,74.5,5.0,False,False,True,True,False,True,False,False,False,False
5833,2010,135000,148000,19.09,1396.0,69.0,135.0,5.0,True,False,False,True,False,True,False,True,False,False
5834,2017,700000,54188,18.49,1493.0,100.0,240.0,7.0,True,False,False,True,False,True,False,False,False,False
5835,2017,750000,60000,18.49,1493.0,100.0,240.0,7.0,True,False,False,True,False,True,False,False,False,False
5836,2012,425000,90000,20.5,1598.0,103.5,250.0,5.0,True,False,False,True,False,True,False,False,False,False
5837,2011,150000,100000,18.6,1199.0,79.4,108.0,5.0,False,False,True,True,False,True,False,False,False,True
5838,2014,215000,40000,21.1,814.0,55.2,74.5,5.0,False,False,True,True,False,True,False,False,False,False
5839,2014,225000,35000,20.63,1198.0,67.0,104.0,5.0,False,False,True,True,False,True,False,False,False,False
5840,2017,330000,20000,23.01,999.0,67.0,91.0,5.0,False,False,True,True,False,True,False,False,False,False
5841,2007,54000,144000,19.41762110224801,796.0,32.8,57.0,5.0,False,True,False,True,False,True,False,True,False,False
5842,2014,374000,54043,18.9,1197.0,81.86,113.75,5.0,False,False,True,False,False,False,False,False,False,False
5843,2012,549000,66657,22.32,1582.0,126.32,259.8,5.0,True,False,False,False,False,False,False,False,False,False
5844,2016,390000,42000,19.09,1405.0,69.01,135.0,5.0,True,False,False,True,False,True,False,True,False,False
5845,2013,455999,35582,18.5,1197.0,82.85,113.7,5.0,False,False,True,False,False,True,False,False,False,False
5846,2013,453000,54327,17.2,1197.0,103.6,175.0,5.0,False,False,True,False,False,False,False,True,False,False
5847,2016,579000,7949,17.0,1198.0,73.75,110.0,5.0,False,False,True,False,False,True,False,False,False,False
5848,2010,258000,59734,16.95,1197.0,78.9,111.8,5.0,False,False,True,False,False,False,False,False,False,False
5849,2012,428000,49185,16.8,1497.0,116.4,146.0,5.0,False,False,True,False,False,True,False,False,False,False
5850,2011,262000,56389,20.36,1197.0,78.9,111.7,5.0,False,False,True,False,False,True,False,False,False,False
5851,2013,389000,58245,16.47,1198.0,73.9,110.0,5.0,False,False,True,False,False,True,False,False,False,False
5852,2015,346000,36422,18.44,1198.0,75.0,104.0,5.0,False,False,True,False,False,True,False,False,False,False
5853,2011,339000,42535,16.7,1198.0,88.8,110.0,5.0,False,False,True,False,False,True,False,False,False,False
5854,2011,272000,40736,16.95,1197.0,78.9,111.8,5.0,False,False,True,False,False,False,False,False,False,False
5855,2012,369000,56246,18.6,1197.0,85.8,114.0,5.0,False,False,True,False,False,True,False,False,False,False
5856,2011,277000,55403,18.6,1197.0,85.8,114.0,5.0,False,False,True,False,False,True,False,False,False,False
5857,2018,535000,30000,20.3,1199.0,84.0,114.0,5.0,False,False,True,True,False,True,False,False,False,False
5858,2015,265000,67000,23.95,998.0,67.05,90.0,5.0,False,False,True,True,False,True,False,False,False,False
5859,2013,400000,70000,17.01,1591.0,121.3,154.9,5.0,False,False,True,True,False,True,False,False,False,False
5860,2014,459999,90000,24.0,1120.0,70.0,160.0,5.0,True,False,False,True,False,True,False,True,False,False
5861,2019,667000,7500,18.6,1197.0,81.86,114.73,5.0,False,False,True,True,False,True,False,False,False,False
5862,2011,300000,80000,11.57,2179.0,138.1,320.0,7.0,True,False,False,True,False,True,False,True,False,False
5863,2012,229999,186000,23.57,1396.0,70.0,140.0,5.0,True,False,False,True,False,True,False,False,False,False
5864,2016,200000,110000,25.0,1396.0,69.0,140.0,5.0,True,False,False,True,False,True,False,True,False,False
5865,2005,150000,120000,17.8,1399.0,68.0,159.74,5.0,True,False,False,True,False,True,False,False,False,True
5866,2012,280000,105358,17.8,1399.0,67.0,160.0,5.0,True,False,False,True,False,True,False,False,False,True
5867,2014,590000,70000,18.6,1197.0,81.83,114.7,5.0,False,False,True,True,False,True,False,True,False,False
5868,2010,142000,49200,19.81,1086.0,68.05,99.04,5.0,False,False,True,True,False,True,False,True,False,False
5869,2017,850000,40000,17.4,1497.0,117.6,145.0,5.0,False,False,True,True,False,True,False,False,False,False
5870,2014,600000,40000,24.2,1498.0,98.6,200.0,7.0,True,False,False,True,False,True,False,True,False,False
5871,2017,700000,40000,18.49,1493.0,100.0,240.0,7.0,True,False,False,True,False,True,False,False,False,False
5872,2013,200000,70000,18.6,1199.0,79.4,108.0,5.0,False,False,True,True,False,True,False,False,False,False
5873,2016,900000,110000,19.67,1582.0,126.2,259.9,5.0,True,False,False,True,False,True,False,False,False,False
5874,2014,220000,100000,23.95,998.0,67.05,90.0,5.0,False,False,True,True,False,True,False,False,False,False
5875,2018,650000,10000,18.9,1197.0,81.86,113.75,5.0,False,False,True,True,False,False,False,True,False,False
5876,2017,3100000,70000,15.04,2755.0,174.5,450.0,7.0,True,False,False,True,False,False,False,False,False,False
5877,2016,1500000,100600,13.68,2393.0,147.8,343.0,8.0,True,False,False,True,False,True,False,True,False,False
5878,2012,1800000,50000,16.09,1995.0,184.0,380.0,5.0,True,False,False,True,False,False,False,False,False,False
5879,2014,800000,136000,15.1,2179.0,140.0,330.0,7.0,True,False,False,True,False,True,False,False,False,False
5880,2017,2100000,48000,17.9,2143.0,136.0,300.0,5.0,True,False,False,True,False,False,False,True,False,False
5881,2010,250000,110000,17.8,1399.0,68.0,159.74,5.0,True,False,False,True,False,True,False,False,False,True
5882,2012,550000,86000,19.01,1461.0,108.45,248.0,5.0,True,False,False,True,False,True,False,False,False,False
5883,2009,125000,141000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,False,True,False,False
5884,2011,450000,80000,17.0,1497.0,118.0,146.0,5.0,False,False,True,True,False,True,False,False,False,True
5885,2015,850000,140000,16.0,2179.0,140.0,330.0,7.0,True,False,False,True,False,True,False,False,False,False
5886,2014,459999,65000,23.4,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,True,False,False
5887,2014,434999,110000,23.4,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,True,False,False
5888,2008,120000,100000,17.0,1405.0,70.0,132.3,5.0,True,False,False,True,False,True,False,True,False,False
5889,2015,600000,80000,25.2,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
5890,2008,135000,90000,18.9,998.0,67.1,90.0,5.0,False,False,True,True,False,True,False,True,False,False
5891,2016,550000,44000,18.16,1196.0,86.8,112.0,5.0,False,False,True,True,False,True,False,False,False,False
5892,2014,385000,25000,23.1,998.0,67.04,90.0,5.0,False,False,True,True,False,True,False,False,False,False
5893,2016,800000,25000,15.29,1591.0,121.3,151.0,5.0,False,False,True,True,False,True,False,False,False,False
5894,2016,780000,35000,22.54,1396.0,88.73,219.7,5.0,True,False,False,True,False,True,False,False,False,False
5895,2017,650000,60000,22.54,1396.0,88.73,219.7,5.0,True,False,False,True,False,True,False,False,False,False
5896,2004,50000,50000,16.1,796.0,37.0,59.0,4.0,False,False,True,True,False,True,False,False,False,False
5897,2012,425000,100000,22.32,1582.0,126.32,259.8,5.0,True,False,False,True,False,True,False,True,False,False
5898,2015,500000,70000,20.4,1248.0,91.7,209.0,5.0,True,False,False,True,False,True,False,False,False,False
5899,2017,590000,30000,25.2,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
5900,2016,459999,27000,23.1,998.0,67.04,90.0,5.0,False,False,True,True,False,True,False,False,False,False
5901,2020,578000,5000,21.21,1197.0,81.8,113.0,5.0,False,False,True,True,False,True,False,False,False,False
5902,2012,550000,110000,20.77,1248.0,88.76,200.0,7.0,True,False,False,True,False,True,False,True,False,False
5903,2013,465000,80000,16.8,1497.0,116.3,146.0,5.0,False,False,True,True,False,True,False,True,False,False
5904,2018,890000,80000,16.5,1493.0,70.0,195.0,7.0,True,False,False,True,False,True,False,False,False,False
5905,2014,250000,110000,20.8,1461.0,65.0,160.0,5.0,True,False,False,True,False,True,False,False,False,False
5906,2018,420000,35000,20.51,998.0,67.0,90.0,5.0,False,False,True,True,False,False,False,False,False,False
5907,2017,550000,20000,21.21,1197.0,81.8,113.0,5.0,False,False,True,True,False,True,False,False,False,False
5908,2018,270000,20000,24.7,796.0,47.3,69.0,5.0,False,False,True,True,False,True,False,False,False,False
5909,2018,700000,7800,22.0,1197.0,81.8,113.0,5.0,False,False,True,True,False,False,False,False,False,False
5910,2017,500000,20000,20.4,1197.0,81.8,113.0,5.0,False,False,True,True,False,True,False,False,False,False
5911,2019,1250000,15000,17.6,2179.0,147.94,320.0,7.0,True,False,False,True,False,True,False,False,False,False
5912,2013,320000,31377,18.5,1197.0,82.85,113.7,5.0,False,False,True,True,False,True,False,True,False,False
5913,2018,700000,50000,28.4,1248.0,74.02,190.0,5.0,True,False,False,True,False,True,False,False,False,False
5914,2015,290000,60000,20.51,998.0,67.04,90.0,5.0,False,False,True,True,False,True,False,False,False,False
5915,2012,550000,100000,14.53,1794.0,138.1,173.0,5.0,False,False,True,True,False,False,False,False,False,False
5916,2012,265000,60000,19.4,1198.0,86.8,109.0,5.0,False,False,True,True,False,True,False,False,False,False
5917,2018,830000,5000,21.4,1197.0,83.1,115.0,5.0,False,False,True,True,False,False,False,False,False,False
5918,2017,800000,60000,14.1,2179.0,147.94,320.0,7.0,True,False,False,True,False,True,False,False,False,False
5919,2011,160000,25000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,False,True,False,False
5920,2018,335000,30000,25.17,799.0,53.3,72.0,5.0,False,False,True,True,False,True,False,False,False,False
5921,2017,329000,80000,20.63,1198.0,67.0,104.0,5.0,False,False,True,True,False,True,False,True,False,False
5922,2017,775000,75000,24.3,1248.0,88.5,200.0,5.0,True,False,False,True,False,True,False,False,False,False
5923,2020,524000,32000,20.14,1197.0,81.86,113.75,5.0,False,False,True,True,False,True,False,False,False,False
5924,2015,245000,40000,22.74,796.0,47.3,69.0,5.0,False,False,True,True,False,True,False,False,False,False
5925,2012,275000,93000,17.0,1197.0,80.0,111.72,5.0,False,False,True,True,False,True,False,True,False,False
5926,2015,610000,50000,21.19,1396.0,88.73,219.66,5.0,True,False,False,True,False,True,False,True,False,False
5927,2015,615000,60000,26.59,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
5928,2014,684000,60000,20.77,1248.0,88.8,200.0,7.0,True,False,False,True,False,True,False,True,False,False
5929,2014,680000,64000,20.77,1248.0,88.8,200.0,7.0,True,False,False,True,False,True,False,True,False,False
5930,2014,500000,120000,20.45,1461.0,83.8,200.0,5.0,True,False,False,True,False,True,False,False,False,False
5931,2014,520000,120000,20.45,1461.0,83.8,200.0,5.0,True,False,False,True,False,True,False,False,False,False
5932,2012,390000,140000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,True,False,False,True,False,True,False,True,False,False
5933,2012,434999,135000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,True,False,False,True,False,True,False,False,False,True
5934,2010,350000,166000,25.200000000000003,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,True,False,False
5935,2018,675000,60000,24.4,1498.0,98.63,215.0,5.0,True,False,False,True,False,True,False,False,False,False
5936,2011,1350000,81500,14.84,2143.0,167.62,400.0,5.0,True,False,False,True,False,False,False,True,False,False
5937,2011,1350000,80000,15.8,2148.0,170.0,411.6,5.0,True,False,False,True,False,False,False,False,False,False
5938,2019,675000,5000,21.21,1197.0,81.8,113.0,5.0,False,False,True,True,False,True,False,False,False,False
5939,2016,725000,30000,21.7,1498.0,98.96,215.0,5.0,True,False,False,True,False,True,False,False,False,False
5940,2019,1200000,15000,20.0,1497.0,115.0,300.0,5.0,True,False,False,True,False,True,False,False,False,False
5941,2018,650000,40000,20.14,1498.0,88.0,230.0,5.0,True,False,False,False,False,True,False,False,False,False
5942,2019,1090000,16500,17.0,1197.0,110.0,200.0,5.0,False,False,True,False,False,True,False,False,False,False
5943,2017,1100000,67000,17.01,1582.0,126.2,259.9,5.0,True,False,False,True,False,False,False,False,False,False
5944,2017,670000,48000,22.54,1396.0,88.73,219.7,5.0,True,False,False,True,False,True,False,False,False,False
5945,2018,780000,35000,22.54,1396.0,88.73,219.7,5.0,True,False,False,True,False,True,False,False,False,False
5946,2017,720000,60000,28.09,1248.0,88.5,200.0,5.0,True,False,False,True,False,True,False,False,False,False
5947,2018,610000,52000,22.0,1197.0,81.8,113.0,5.0,False,False,True,False,False,True,False,False,False,False
5948,2017,600000,29000,22.0,1498.0,108.495,250.0,5.0,True,False,False,True,False,True,False,False,False,False
5949,2016,535000,50000,19.87,1461.0,83.8,200.0,5.0,True,False,False,True,False,True,False,False,False,False
5950,2009,142000,110000,20.36,1197.0,78.9,111.7,5.0,False,False,True,True,False,True,False,False,False,False
5951,2017,515000,23000,21.4,1197.0,83.1,115.0,5.0,False,False,True,True,False,True,False,False,False,False
5952,2016,335000,40000,20.63,1198.0,67.0,104.0,5.0,False,False,True,False,False,True,False,False,False,False
5953,2017,957000,60000,21.38,1396.0,88.7,219.7,5.0,True,False,False,True,False,True,False,False,False,False
5954,2017,605000,127000,28.4,1248.0,74.02,190.0,5.0,True,False,False,True,False,True,False,False,False,False
5955,2013,316000,140000,21.02,1248.0,88.76,200.0,5.0,True,False,False,True,False,True,False,False,False,False
5956,2019,675000,5000,20.0,999.0,72.0,96.0,7.0,False,False,True,True,False,True,False,False,False,False
5957,2015,520000,70000,26.59,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
5958,2011,265000,60000,19.3,1248.0,73.9,190.0,5.0,True,False,False,True,False,True,False,False,False,False
5959,2016,395000,40000,16.2,1199.0,74.0,110.0,5.0,False,False,True,True,False,True,False,True,False,False
5960,2016,385000,40000,16.2,1199.0,74.0,110.0,5.0,False,False,True,True,False,True,False,True,False,False
5961,2009,142000,70000,18.9,1061.0,67.0,84.0,5.0,False,False,True,True,False,True,False,True,False,False
5962,2009,160000,35000,19.81,1086.0,68.05,99.04,5.0,False,False,True,True,False,True,False,False,False,False
5963,2012,180000,50000,19.09,1396.0,69.0,135.0,5.0,True,False,False,True,False,True,False,False,False,True
5964,2013,480000,42462,16.8,1497.0,116.3,146.0,5.0,False,False,True,False,False,True,False,False,False,False
5965,2015,470000,54723,25.2,1248.0,74.0,190.0,5.0,True,False,False,False,False,True,False,False,False,False
5966,2018,480000,20375,20.89,1197.0,81.8,113.0,5.0,False,False,True,False,False,True,False,False,False,False
5967,2013,450000,43978,28.4,1248.0,74.0,190.0,5.0,True,False,False,False,False,True,False,True,False,False
5968,2017,520000,28832,23.4,1248.0,74.0,190.0,5.0,True,False,False,False,False,True,False,False,False,False
5969,2019,700000,3177,18.5,1194.0,94.93,119.0,5.0,False,False,True,False,False,True,False,False,False,False
5970,2015,400000,39414,18.9,1197.0,81.86,113.75,5.0,False,False,True,False,False,True,False,False,False,False
5971,2012,200000,30078,15.3,1396.0,70.0,121.52,5.0,False,False,True,False,False,True,False,False,False,False
5972,2012,250000,44588,21.1,814.0,55.2,74.5,5.0,False,False,True,False,False,True,False,False,False,False
5973,2015,400000,49907,21.63,998.0,67.04,90.0,5.0,False,False,True,False,False,True,False,False,False,False
5974,2013,371000,67082,21.21,1197.0,81.8,113.0,5.0,False,False,True,False,False,True,False,True,False,False
5975,2016,450000,40000,18.9,1197.0,82.0,114.0,5.0,False,False,True,True,False,True,False,False,False,False
5976,2016,570000,112879,23.0,1498.0,98.96,205.0,5.0,True,False,False,False,False,True,False,True,False,False
5977,2013,300000,80000,19.4,1198.0,86.8,109.0,5.0,False,False,True,True,False,True,False,True,False,False
5978,2017,620000,25000,18.6,1197.0,81.83,114.7,5.0,False,False,True,True,False,True,False,False,False,False
5979,2018,949000,10200,17.4,1497.0,117.6,145.0,5.0,False,False,True,True,False,True,False,False,False,False
5980,2018,750000,60000,16.5,1493.0,70.0,195.0,7.0,True,False,False,True,False,True,False,False,False,False
5981,2017,350000,20000,23.1,998.0,67.04,90.0,5.0,False,False,True,True,False,True,False,True,False,False
5982,2017,1250000,60000,16.0,2179.0,140.0,330.0,7.0,True,False,False,True,False,True,False,False,False,False
5983,2016,270000,30000,23.01,999.0,67.0,91.0,5.0,False,False,True,True,False,True,False,False,False,True
5984,2013,235000,40000,21.1,814.0,55.2,74.5,5.0,False,False,True,True,False,True,False,True,False,False
5985,2016,500000,60000,20.4,1197.0,81.8,113.0,5.0,False,False,True,True,False,True,False,False,False,False
5986,2012,220000,111000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,False,False,False,False
5987,2014,380000,70000,23.4,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,True,False,False
5988,2010,160000,100000,20.92,998.0,67.1,90.0,5.0,False,False,True,True,False,True,False,False,False,True
5989,2010,160000,100000,20.92,998.0,67.1,90.0,5.0,False,False,True,True,False,True,False,False,False,True
5990,2017,339000,25000,20.3,998.0,68.05,94.14,5.0,False,False,True,True,False,True,False,False,False,False
5991,2011,229999,100000,15.3,1596.0,99.6,146.0,5.0,False,False,True,True,False,True,False,False,False,False
5992,2016,400000,35000,25.32,1198.0,77.0,190.0,6.0,True,False,False,True,False,True,False,False,False,False
5993,2018,470000,25000,25.4,1186.0,73.97,190.24,5.0,True,False,False,True,False,True,False,False,False,False
5994,2003,45000,58000,16.1,796.0,37.0,59.0,4.0,False,False,True,True,False,True,False,False,False,False
5995,2019,575000,20000,19.4,1194.0,94.93,120.0,5.0,False,False,True,True,False,True,False,False,False,False
5996,2019,325000,1300,22.5,999.0,67.0,91.0,5.0,False,False,True,True,False,True,False,False,False,False
5997,1997,50000,120000,16.1,796.0,37.0,59.0,4.0,False,False,True,True,False,True,False,True,False,False
5998,2014,350000,15000,20.51,998.0,67.04,90.0,5.0,False,False,True,True,False,True,False,False,False,False
5999,2017,2711000,9000,13.6,1999.0,177.0,430.0,5.0,True,False,False,False,False,False,False,False,False,False
6000,2019,5150000,20000,22.37,2487.0,214.56,202.0,5.0,False,False,True,False,False,False,False,False,False,False
6001,2017,3200000,45000,19.33,1999.0,177.0,430.0,5.0,True,False,False,False,False,False,False,False,False,False
6002,2015,503000,110000,14.1,2179.0,147.94,320.0,7.0,True,False,False,True,False,True,False,False,False,False
6003,2019,3800000,20000,18.0,1969.0,190.0,400.0,5.0,True,False,False,True,False,False,False,False,False,False
6004,2016,2000000,68089,19.16,2494.0,157.7,213.0,5.0,False,False,True,False,True,False,False,False,False,False
6005,2013,225000,58343,21.79,998.0,67.05,90.0,5.0,False,False,True,False,True,True,False,False,False,False
6006,2018,740000,38817,27.39,1248.0,74.0,190.0,5.0,True,False,False,False,False,True,False,False,False,False
6007,2016,550000,56494,18.2,1199.0,88.7,110.0,5.0,False,False,True,False,True,True,False,False,False,False
6008,2013,750000,79328,12.99,2494.0,100.6,200.0,7.0,True,False,False,False,True,True,False,True,False,False
6009,2019,650000,5621,22.0,1197.0,81.8,113.0,5.0,False,False,True,False,True,False,False,False,False,False
6010,2017,625000,25538,16.78,1496.0,88.73,132.0,5.0,False,False,True,False,True,True,False,False,False,False
6011,2018,600000,69779,22.0,1197.0,81.8,113.0,5.0,False,False,True,False,False,False,False,False,False,False
6012,2017,450000,56290,24.0,1186.0,73.97,190.24,5.0,True,False,False,False,False,True,False,False,False,False
6013,2019,5400000,7500,16.78,1995.0,190.0,400.0,5.0,True,False,False,False,False,False,False,False,False,False
6014,2019,5500000,8500,16.78,1995.0,190.0,400.0,5.0,True,False,False,False,False,False,False,False,False,False
6015,2019,779000,7032,19.0,1199.0,88.76,110.0,5.0,False,False,True,False,True,False,False,False,False,False
6016,2016,645000,11000,14.3,1598.0,103.5,153.0,5.0,False,False,True,False,False,False,False,False,False,False
6017,2018,2475000,2000,16.8,1984.0,150.0,350.0,5.0,True,False,False,False,False,False,False,False,False,False
6018,2016,300000,25000,25.17,799.0,53.3,72.0,5.0,False,False,True,True,False,True,False,False,False,False
6019,2014,540000,150000,19.01,1461.0,108.5,248.0,5.0,True,False,False,True,False,True,False,False,False,False
6020,2018,580000,10000,23.1,998.0,67.04,90.0,5.0,False,False,True,True,False,True,False,False,False,False
6021,2015,1000000,70000,19.67,1582.0,126.2,259.9,5.0,True,False,False,True,False,True,False,False,False,False
6022,2017,459999,80000,22.95,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
6023,2015,635000,50000,25.2,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
6024,2014,650000,83000,22.32,1582.0,126.32,259.8,5.0,True,False,False,True,False,True,False,False,False,True
6025,2013,525000,116000,23.4,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,True,False,False
6026,2015,350000,60000,15.8,1172.0,67.1,96.0,5.0,False,False,True,True,False,True,False,False,False,True
6027,2008,320000,175802,19.3,1248.0,73.9,190.0,5.0,True,False,False,True,False,True,False,False,False,True
6028,2006,450000,192000,12.8,2494.0,102.0,199.92,8.0,True,False,False,True,False,True,True,False,False,False
6029,2011,227000,73840,15.04,1598.0,103.6,153.0,5.0,False,False,True,True,False,True,False,False,False,False
6030,2011,325000,162000,13.6,2523.0,63.0,180.0,8.0,True,False,False,True,False,True,False,True,False,False
6031,2018,275000,20000,23.0,999.0,67.0,91.0,5.0,False,False,True,True,False,False,False,False,False,False
6032,2013,300000,75000,18.9,1197.0,82.0,114.0,5.0,False,False,True,True,False,True,False,False,False,True
6033,2015,550000,120000,20.34,1498.0,103.2,250.0,5.0,True,False,False,True,False,True,False,True,False,False
6034,2016,550000,20000,20.4,1197.0,81.8,113.0,5.0,False,False,True,True,False,True,False,False,False,False
6035,2017,900000,40000,21.66,1498.0,108.6,250.0,5.0,True,False,False,True,False,False,False,False,False,False
6036,2010,165000,20000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,False,False,False,False
6037,2014,210000,70000,21.1,814.0,55.2,74.5,5.0,False,False,True,True,False,True,False,False,False,False
6038,2016,650000,30000,19.64,1461.0,108.45,245.0,5.0,True,False,False,True,False,True,False,False,False,False
6039,2014,680000,120000,15.1,2179.0,140.0,330.0,7.0,True,False,False,True,False,True,False,False,False,False
6040,2019,390000,25000,23.01,999.0,67.0,91.0,5.0,False,False,True,True,False,True,False,False,False,False
6041,2016,260000,80000,25.17,799.0,53.3,72.0,5.0,False,False,True,True,False,True,False,False,False,False
6042,2013,450000,67000,19.1,1197.0,85.8,114.0,5.0,False,False,True,True,False,True,False,False,False,False
6043,2008,130000,120000,19.81,1086.0,68.05,99.04,5.0,False,False,True,True,False,True,False,True,False,False
6044,2019,890000,9000,24.3,1248.0,88.5,200.0,5.0,True,False,False,True,False,True,False,False,False,False
6045,2019,3800000,20000,18.0,1969.0,190.0,400.0,5.0,True,False,False,True,False,False,False,False,False,False
6046,2010,225000,80000,14.0,1595.0,102.0,147.0,5.0,False,False,True,True,False,True,False,True,False,False
6047,2018,3200000,60000,15.04,2755.0,174.5,450.0,7.0,True,False,False,True,False,False,False,False,False,False
6048,2010,210000,120000,21.12,1248.0,88.8,200.0,5.0,True,False,False,True,False,True,False,False,False,False
6049,2014,3500000,60000,11.0,2982.0,170.3,410.0,7.0,True,False,False,True,False,False,False,False,False,False
6050,2014,750000,80000,25.1,1498.0,98.6,200.0,5.0,True,False,False,True,False,True,False,True,False,False
6051,2011,350000,120000,12.2,2499.0,80.0,186.2,10.0,True,False,False,True,False,True,False,True,False,False
6052,2019,2000000,24857,16.5,1799.0,139.46,174.0,5.0,False,False,True,False,False,False,False,False,True,False
6053,2017,270000,26442,20.3,998.0,68.05,94.14,5.0,False,False,True,True,False,True,False,False,False,False
6054,2017,700000,35000,17.5,1373.0,91.1,130.0,7.0,False,False,True,True,False,True,False,False,False,False
6055,2010,130000,28000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,False,True,False,False
6056,2015,650000,80000,20.77,1248.0,88.8,200.0,7.0,True,False,False,True,False,True,False,False,False,False
6057,2005,55000,39000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,False,False,False,False
6058,2017,475000,20000,20.51,998.0,67.0,90.0,5.0,False,False,True,True,False,False,False,False,False,False
6059,2013,325000,50000,21.64,1461.0,84.8,200.0,5.0,True,False,False,True,False,True,False,False,False,False
6060,2017,615000,40000,19.0,1199.0,88.7,110.0,5.0,False,False,True,True,False,False,False,False,False,False
6061,2015,390000,15000,18.9,1197.0,82.0,114.0,5.0,False,False,True,True,False,True,False,False,False,False
6062,2019,650000,15000,22.0,1197.0,81.8,113.0,5.0,False,False,True,True,False,False,False,False,False,False
6063,2015,440000,30000,20.4,1197.0,81.8,113.0,5.0,False,False,True,True,False,True,False,False,False,False
6064,2014,600000,70000,26.0,1498.0,98.6,200.0,5.0,True,False,False,True,False,True,False,False,False,False
6065,2012,170000,80000,16.2,995.0,62.1,90.3,5.0,False,False,True,True,False,True,False,False,False,False
6066,2013,499000,80000,15.96,2523.0,63.0,180.0,9.0,True,False,False,True,False,True,False,False,False,False
6067,2012,525000,120000,22.54,1396.0,88.73,219.7,5.0,True,False,False,True,False,True,False,False,False,False
6068,2015,580000,90000,20.45,1461.0,83.8,200.0,5.0,True,False,False,True,False,True,False,False,False,False
6069,2016,420000,110000,18.2,1248.0,73.74,172.5,7.0,True,False,False,True,False,True,False,True,False,False
6070,2015,1300000,120000,12.99,2494.0,100.6,200.0,7.0,True,False,False,True,False,True,False,False,False,False
6071,2016,800000,80000,23.9,1582.0,126.2,259.9,5.0,True,False,False,True,False,True,False,False,False,False
6072,2020,600000,5000,21.21,1197.0,81.8,113.0,5.0,False,False,True,True,False,True,False,False,False,False
6073,2017,400000,50000,18.5,1198.0,86.8,109.0,5.0,False,False,True,True,False,True,False,False,False,False
6074,2017,700000,65000,26.59,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
6075,2017,800000,35000,27.39,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
6076,2015,600000,90000,27.3,1498.0,98.6,200.0,5.0,True,False,False,True,False,True,False,False,False,False
6077,2016,580000,100000,25.2,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
6078,2016,350000,15000,25.17,799.0,53.3,72.0,5.0,False,False,True,True,False,True,False,False,False,False
6079,2011,204999,147000,20.0,1399.0,68.0,160.0,5.0,True,False,False,True,False,True,False,False,False,False
6080,2017,1350000,20000,16.0,2179.0,140.0,330.0,7.0,True,False,False,True,False,True,False,False,False,False
6081,2009,310000,120000,23.0,1396.0,90.0,219.52,5.0,True,False,False,True,False,True,False,True,False,False
6082,2016,459999,69000,25.83,1498.0,99.0,215.0,5.0,True,False,False,True,False,True,False,True,False,False
6083,2017,860000,80000,28.09,1248.0,88.5,200.0,5.0,True,False,False,True,False,True,False,False,False,False
6084,2012,275000,97000,19.41762110224801,1086.0,68.1,99.1,5.0,False,True,False,True,False,True,False,False,False,True
6085,2016,390000,15000,25.17,799.0,53.3,72.0,5.0,False,False,True,True,False,True,False,False,False,False
6086,2018,1525000,50000,17.6,2179.0,153.86,400.0,7.0,True,False,False,True,False,True,False,False,False,False
6087,2005,110000,50800,19.7,796.0,46.3,62.0,5.0,False,False,True,False,False,True,False,True,False,False
6088,2017,484999,10000,23.1,998.0,67.04,90.0,5.0,False,False,True,False,False,True,False,False,False,False
6089,2018,5830000,30000,17.09,2993.0,261.4,620.0,4.0,True,False,False,True,False,False,False,False,False,False
6090,2012,185000,60000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,False,True,False,False
